% Model:              example_comsol.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 14 2023, 09:38
% Dimension:          3
% Nodes:              12760
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (mV)
-14.202573679634716       -71.875                  25.07286739412508        0.0727929423551656
-8.55906274151825         -87.50000000000003       13.833501988413772       0.037603076795380636
-9.737783466715966        -61.21703508769621       26.194943881437712       0.10476221598596026
-22.779749015608434       -75                      8.483075416122071        0.07690399464308599
-2.2853713865559904       -87.50000000000003       -16.038037808719736      0.046866030230356216
-19.90650612969128        -81.25000000000001       -12.308417867775564      0.06660317526510834
-8.721352239681712        -87.50000000000003       -6.380839231001083       0.04498920342852374
-6.324528878915148        -75                      -17.760723939160872      0.09910177093160842
3.3111747097926636        -50.00000000000001       34.7051731623446         0.1212739027356749
9.02594624129974          -50.00000000000001       36.45456251067819        0.11325073225594659
11.11252605927905         -53.71093750000002       35.297715741234896       0.10452462110290654
7.819201771534701         -53.125000000000014      36.97456995108028        0.10228753069383448
6.175587611293525         -55.078125000000014      30.23653654499104        0.11633151036813233
2.9963918251718966        -57.812500000000014      22.988480931369555       0.1257999662187936
6.868895912174494         -55.664062499999986      -38.671216268060995      0.1784187135163734
5.341545338981322         -57.03125                -33.92160630525971       0.18717199084792313
17.83595405556465         -61.08398437499999       -45.58130242947643       0.12892202187733381
11.067019154858336        -57.81249999999998       -40.38162938349214       0.15928734607241288
10.783052761303736        -54.008243597562675      -38.56490241012273       0.18791589090296323
15.04749990314392         -53.76418243535894       -40.343724971587214      0.18045599389353098
16.626362894661995        -56.457519531249986      -41.86176921007036       0.1598900811791233
9.580447299907444         -54.394531249999986      -35.19448553713719       0.19976019843489645
18.588808001775668        -49.999999999999986      -45.20414534394839       0.18253828836171906
18.6366141001884          -52.55126953124999       -46.846721102388344      0.1616196923651763
21.835324766820193        -49.999999999999986      -53.21895902714466       0.15041046422037757
20.75809306312597         -49.999999999999986      -47.94111739700047       0.17072592265017936
43.17909666226153         -85.94363934420142       -60.048020698994364      0.030210804028219816
34.43312396695946         -72.51754512234196       -66.30465113732625       0.05981084216445145
21.028981413649728        -56.054687499999986      -44.05162418571653       0.15325740760822135
22.156389395805757        -60.15624999999998       -48.839107155818795      0.12359367372247516
24.74087935533466         -55.07812499999999       -48.79545510359523       0.14188578262640436
9.214992252834296         -63.83920665446937       -37.11077002909136       0.13835362336824444
7.219518188014876         -73.1227045963962        -36.666826359992314      0.0975216896229698
14.0916674293866          -61.71874999999998       -41.24269345085065       0.13757948000649575
24.006846354069634        -87.49999999999999       -50.38904562525556       0.03479159542483127
29.572673427448045        -74.99999999999999       -55.41616988381498       0.06458513897000567
17.116315703914864        -65.62499999999999       -42.103757518209164      0.11769274804314203
23.344494565681458        -70.31249999999999       -48.759963701012076      0.0879954457588534
23.46915482552379         -62.10937499999999       -42.89910302748468       0.12679429329236175
93.76425637982396         -80.3113630405481        -72.31215874859947       0.015206368345534533
106.28231918818327        -85.7228529058468        -52.149844358681726      0.010038191033588802
96.85376516308239         -99.99999999999999       -46.04968687279327       0
107.88074667318563        -99.99999999999999       -33.12276573877839       0
45.54701079177373         -87.49999999999999       -46.65105611987484       0.029793393523954485
12.212837752976652        -87.50000000000003       -31.77367741984622       0.0437873179956209
16.808613141713735        -100.00000000000001      -29.215029703498008      0
10.734642954072177        -69.53125                -26.676376083646385      0.1214838512269485
19.364780437103484        -53.027343749999986      -43.11588525024845       0.172919967293775
9.562371032973218         -60.07960644451367       -28.62712809087943       0.17445024445647664
9.046942623867873         -54.93055610676951       -29.250993676098123      0.2113022523786548
6.109369581851342         -49.999999999999986      -28.940566832063297      0.25974774739679585
25.69663694003021         -16.928378594589482      -89.75483748746404       0.17224105055941316
24.90038928309676         -3.1448049196557175      -86.00966413953402       0.23149046694646008
64.13004817457389         -37.89722297396759       -102.44047841186988      0.053488664941705615
45.07892389376198         -29.579201849203347      -100.39037126214471      0.09025492559469452
35.38778041689609         -23.253790221896413      -95.07260437480438       0.12786605290345457
31.322997211107793        -34.64614644137957       -88.72126832836399       0.12273820222523701
44.02203039203225         -44.2693562374243        -92.75682727307465       0.08229795886782652
68.18833528683417         -84.38727868840283       -80.41957978073268       0.018529552385617546
76.65841642827745         -73.03441554560077       -75.90327022926442       0.030053955396401114
77.24426393315697         -60.8139900519861        -84.09211986741332       0.0382416574510306
54.94915367418063         -61.00525402287602       -85.81033040174607       0.054267769539550155
41.064326235102314        -71.44877935445982       -78.94772084817846       0.04975971422094608
55.281224400422765        -79.30147950815106       -71.88402372773474       0.034029484861407125
25.842346364699814        -56.4453125              -54.29400546050301       0.1225932567387438
29.84936796257943         -62.890625               -55.36905189386137       0.09835824095564184
34.59422862116043         -62.1124446721007        -61.019981598366954      0.08985870970421096
11.63839201675537         -49.999999999999986      -31.89915663114808       0.2457925184866059
65.86370046375322         -47.01050804575205       -91.20415942928753       0.058450166954413234
61.117710737209364        41.811336300279976       -103.53611944401712      0.08821940441471793
46.54365537105989         0.31665538570666074      -111.05183495924365      0.09001334900892942
